EIN,NAME,STREET,CITY,ZIP,ACTIVITY,NTEE_CD
431350660,AMERICAN LEGION,32169 PHOENIX RD,TIPTON,65081-3407,907908000,
431350687,WREN HOLLOW P T O,655 WREN AVE,MANCHESTER,63021-6663,35000000,
431350888,MOBERLY AREA COUNCIL ON THE ARTS,101 COLLEGE AVE,MOBERLY,65270-1304,119000000,
431350922,CYSTIC FIBROSIS ASSOCIATION OF MISSOURI,RR 1 BOX 450,AVA,65608-9755,179000000,
431350928,ALEXANDRA BALLET COMPANY INC,68 E FOUR SEASONS CENTER,CHESTERFIELD,63017-0000,119000000,A63Z
431350931,COLUMBIA COMMUNITY BAND,PO BOX 7254,COLUMBIA,65205-7254,90000000,T99Z
431351358,NEW LIFE FELLOWSHIP OF HERMANN MISSOURI,508 MARKET ST,HERMANN,65041-1036,1000000,
431351361,WORKFORCE DEVELOPMENT BOARD OF WESTERN MO INC,150 S LIMIT AVE STE 300,SEDALIA,65301-3655,566602000,J200
431351393,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431351394,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431351395,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431351396,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431351399,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431351401,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,0,
431351642,KANSAS CITY TRAPSHOOTERS ASSOC INC,6420 NE 176TH ST,SMITHVILLE,64089-8204,998000000,
431351819,BIBLE HOLINESS ASSEMBLY OF GOD,PO BOX 398,NEOSHO,64850-0398,1002029,
431351923,MISSOURI MAPPERS ASSOCIATION INC,302 S MAIN ST,CARTHAGE,64836-1621,123000000,Y11
431351927,THE GREATER ST LOUIS ASSOCIATION OF UMPIRES,1924 DOVERCLIFF CT,CHESTERFIELD,63017-8032,149000000,
431351983,NORTHLAND ASSISTANCE CENTER,2018 GENTRY ST,N KANSAS CITY,64116-3523,560569994,
431352315,AMERICAN AUDIO PROSE LIBRARY INC,PO BOX 842,COLUMBIA,65205-0842,120000000,A3XZ
431352609,AMERICAN LEGION AUXILIARY,1615 REDWING CT,PERRYVILLE,63775-7441,319907000,
431352862,MISSOURI SOCIETY OF ASSOCIATION EXECUTIVES,PO BOX 1574,JEFFERSON CTY,65102-1574,229000000,
431352870,CALDWELL COUNTY HISTORICAL SOCIETY INC,PO BOX 32,KINGSTON,64650-0032,62094060,
431352938,FRATERNAL ORDER OF EAGLES,13583 OLD HIGHWAY 25,DEXTER,63841-9742,260000000,
431353018,PARKWAY SCHOOL DISTRICT PARENT TEACHERS ORGANIZATION COUNCIL,181 COEUR DE VILLE DR,CREVE COEUR,63141-6602,35000000,
431353053,STRODERVILLE CEMETERY ASSOCIATION INC,2044 COUNTY ROAD 389,WHITEWATER,63785-5880,901000000,
431353057,SOUTHSIDE AMATEUR RADIO CLUB INC,PO BOX 701,GRANDVIEW,64030-0701,0,A23
431353218,TRI COUNTY ASSOCIATION FOR HANDICAPPED PERSONS,28582 ITASKA RD,PURDIN,64674-8129,160000000,
431353253,THE GOLDEN KEY SCHOLARSHIP FUND INC,PO BOX 30163,COLUMBIA,65205-3163,59000000,B90
431353323,TEEN CHALLENGE INTERNATIONAL USA,5250 N TOWNE CENTRE DR,OZARK,65721-7478,7000000,
431353387,JOSEPH AND ELSIE MCBRIDE CHARITABLE FOUNDATION INC,16091 SWINGLEY RIDGE RD STE 300,CHESTERFIELD,63017-2056,560000000,
431353414,HAMILTON HEIGHTS NEIGHBORHOOD ORGANIZATION INC,5500 NATURAL BRIDGE AVE,SAINT LOUIS,63120-1627,408000000,
431353423,GRACE FAMILY CHURCH,PO BOX 904,UNION,63084-0904,1000000,
431353456,EUREKA METHODIST CHURCH,734 ORCHID RD,CONWAY,65632-8511,1000000,
431353465,WALTER HERBERT BONNELL INTERVIVOS TRUST,PO BOX 238,WESTON,64098-0238,60355000,
431353474,ARTHUR AND HELEN BAER CHARITABLE FOUNDATION,15 SUNNEN DR STE 100,SAINT LOUIS,63143-3819,602000000,
431353483,FARMERS AND MERCHANTS CLUB OF HOLCOMB MO,PO BOX 215,HOLCOMB,63852-0215,404000000,
431353558,PERPETUAL LIFE,1400 PARK AVE,SAINT LOUIS,63104-3032,0,X200
431353604,MISSOURI NATIONAL EDUCATION ASSOCIATION,1810 E ELM ST,JEFFERSON CTY,65101-4100,261000000,
431353608,AMVETS,3375 W FARM ROAD 34,BRIGHTON,65617-9473,907000000,
431353699,LIGHT OF LIFE WORLD OUTREACH,1807 MARANATHA CIR,IMPERIAL,63052-2125,1029000,
431353700,H H PETERSON AND HOWARD G CROCKEY PETERSON FOUNDATION,1212 HIDDEN VALLEY DR,FARMINGTON,63640-1503,602000000,
431353713,MISSOURI SOCIETY FOR CLINICAL SOCIAL WORK MSCSW,6829 GRAVOIS AVE,SAINT LOUIS,63116-1162,259000000,S41
431353739,TRUE HOPE TABERNACLE CHURCH OF GOD IN CHRIST,11611 ROSARY LN,ST LOUIS,63138-1740,1000000,X99Z
431353931,RAYMORE PECULIAR PROJECT GRADUATION ASSOCIATION INC,PO BOX 1513,RAYMORE,64083-1513,59000000,P99
431354008,BIBLE WAY ASSEMBLY,PO BOX 370,DONIPHAN,63935-0370,0,
431354067,ABIDING SAVIOR LUTHERAN CHURCH,4355 BUTLER HILL RD,SAINT LOUIS,63128-3717,1029000,
431354274,FAITH LUTHERAN CHURCH,PO BOX 1807,BRANSON,65615-1807,1029000,
431354344,AMVETS,1203 W STE JOSEPH STREET,PERRYVILLE,63775-0000,0,
431354374,GREATER AUGUSTA CHAMBER OF COMMERCE,PO BOX 31,AUGUSTA,63332-0031,0,S41
431354410,PI BETA PHI FRATERNITY,ONE BROOKINGS DRIVE NO 1068,ST LOUIS,63130-4862,36034319,
431354455,LESTERVILLE ALUMNI ASSOCIATION,1783 HIGHWAY U,ANNAPOLIS,63620-7766,34319000,
431354475,GLENRIDGE INC,13590 SO OUTER 40,CHESTERFIELD,63017-5823,179000000,P81Z
431354538,MOSSWOOD GOLF & RECREATION,PO BOX 283,MONROE CITY,63456-0283,297995000,N6A
431354789,ROSE OF SHARON FULL GOSPEL TEMPLE,3454 FOUNTAIN CITY RD,DE SOTO,63020-4516,0,
431354867,FLORENCE COMMUNITY FIRE DEPARTMENT,PO BOX 37,FLORENCE,65329-0037,407000000,M24
431354872,BEREAN LIBERTY FOUNDATION,620 W REPUBLIC RD STE 104,SPRINGFIELD,65807-5822,29000000,
431354879,SOLID ROCK MINISTRIES,899 GRAVOIS RD,FENTON,63026-4037,0,X21
431354953,OAKLAND CHRISTIAN CHURCH,10207 HIGHWAY 65,HALE,64643-7179,0,
431354985,GRAND RIVER SENIOR HOUSING INC,PO BOX 11,URICH,64788-0011,382381000,
431355060,NEW LIFE CHRISTIAN CHURCH UNITED,2755 BARRON RD,POPLAR BLUFF,63901-1929,0,
431355210,OAK GROVE CHURCH OF GOD INC,RR 8 BOX 7952,DONIPHAN,63935-8135,1268000,
431355376,KENNETH UNITED WAY INCORPORATED,1601 1ST ST,KENNETT,63857-2519,408000000,
431355378,WALNUT PARK COMMUNITY OUTREACH INC,5381 UNION BLVD,SAINT LOUIS,63115-1322,0,X20
431355493,LACLEDES LANDING FOUNDATION,505 N 7TH ST STE 2405,SAINT LOUIS,63101-1613,400000000,
431355497,INDEPENDENCE SYMPHONY ORCHESTRA INC,4971 NE GOODVIEW CIR STE A,LEES SUMMIT,64064-2492,119000000,
431355525,MISSOURI LAWYER TRUST ACCOUNT FOUNDATION,PO BOX 63,JEFFERSON CTY,65102-0063,462994000,T70Z
431355714,OUR LADY OF THE RIVERS SHRINE INC,155 CARONDELET PLZ UNIT 410,SAINT LOUIS,63105-3471,63000000,
431355754,CHILHOWEE SENIOR CITIZENS HOUSING INC,601 LINDY LN,HOLDEN,64040-1241,382381380,
431355905,CHRISTIAN ACTION MINISTRIES,610 S 6TH ST,BRANSON,65616-2843,29000000,
431355924,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,300 SW STONEWOOD CT,BLUE SPRINGS,64014-4561,264480279,
431356047,MISSOURI CHAPTER OF THE IAAI,PO BOX 1275,NIXA,65714-1275,123000000,M24
431356176,LIBERTY HOSPITAL FOUNDATION,PO BOX 1002,LIBERTY,64069-1002,408000000,
431356178,IMMACULATE CONCEPTION EDUCATIONAL FUND OF NEW MADRID,PO BOX 10,NEW MADRID,63869-0010,602000000,
431356331,LAKE AREA CHAMBER OF COMMERCE INC,PO BOX 1570,LAKE OZARK,65049-1570,200000000,
431356431,COON CREEK CEMETERY ENDOWMENT ASSOCIATION,520 NW CHURCH ST,TRENTON,64683-8595,900901922,
431356475,GATEWAY CHURCH,250 SALT LICK RD,SAINT PETERS,63376-1146,601030000,
431356476,CHRISTIAN PRISON MINITRY OF MID- AMERICA,PO BOX 1111,JEFFERSON CTY,65102-1111,5994029,
431356527,PLEASANT GROVES CEMETERY ASSOCIATION,4539 COUNTY ROAD 253,ADVANCE,63730-9066,29000000,
431356627,UNION FREEWILL BAPTIST CHURCH,RT 7 BOX 221,SUCCESS,65570-0000,1000000,
431356663,DISTRICT 14 INFORMATION EXCHANGE INC,PO BOX 1431,SAINT CHARLES,63302-1431,573000000,F20
431356677,KANSAS CITY COMMUNITY GARDENS INC,6917 KENSINGTON AVE,KANSAS CITY,64132-1633,602000000,C400
431357080,TRINITY NON DENOMINATIONAL CHURCH INCORPORATED,4736 B CARDINAL LANE,BRIDGETON,63044-1828,1000000,
431357771,CROSSLINES OF MONETT MISSOURI INC,PO BOX 163,MONETT,65708-0163,569000000,P20Z
431357843,LIVING WORD CHURCH OF PULASKI COUNTY INCORPORATED,RR 1 BOX 304,WAYNESVILLE,65583-0000,1000000,
431357855,CHURCH OF GOD IN CHRIST,11922 FOOD LN,GRANDVIEW,64030-1335,1000000,
431357865,NORTHERN CHEROKEE COMMUNITY ASSN OF THE OLD LOUISIANA TERRITORY,1010 CHARLES ST1,COLUMBIA,65201-6326,449000000,
431357980,PRINCIPIA CLUBS,13201 CLAYTON RD,SAINT LOUIS,63131-1002,30046000,
431358016,COMMUNITY CHRISTIAN MINISTRIES,11 ROOSEVELT DR,ST LOUIS,63127-1350,1006007,
431358041,USA SOFTBALL OF ST LOUIS,9464 PAGE AVE,SAINT LOUIS,63132-1539,300000000,N60Z
431358142,CLARK CHRISTIAN CHURCH,PO BOX 202,CLARK,65243-0202,29000000,
431358161,CHURCH OF GOD OF BUTLER,423 S MECHANIC ST,BUTLER,64730-2323,1000000,
431358287,CHRISTIAN DISCIPLES OF ST LOUIS INC,2309 THURMAN AVE,ST LOUIS,63110-3916,1000000,
431358329,SPRINGFIELD CHAPTER AMERICAN INSTITUTE OF ARCHITECTS,1717 E REPUBLIC RD STE A,SPRINGFIELD,65804-6588,205000000,
431358481,LAKE AREA EDUCATIONAL BROADCASTING FOUNDATION,PO BOX 800,CAMDENTON,65020-0800,121994000,
431358545,SUMNER ALUMNI 1946-1951,3001 ANDOVER DR,SAINT LOUIS,63121-4605,34000000,
431358581,WOMEN FOR FAITH & FAMILY INC,6415 SUTHERLAND AVE,SAINT LOUIS,63109-2203,149000000,X22Z
431359040,ASSEMBLY OF GOD,PO BOX 34,CANALOU,63828-0034,1002029,
431359068,CHRIST COMMUNITY CHURCH,PO BOX 431,ARNOLD,63010-0431,1029000,
431359100,BEULAH MENNONITE CHURCH,LOCAL,VERSAILLES,65084-0000,59150001,
431359256,GOOD NEWS CHRISTIAN CENTER,1120 OLD CAPE RD,JACKSON,63755-2265,1000000,
431359257,MISSOURI CORN MERCHANDISING COUNCIL,3118 EMERALD LANE,JEFFERSON CITY,65109-3709,232000000,
431359304,UNCOMPROMISED WORD AND FAITH FELLOWSHIP,RR 1 BOX 160,EAGLEVILLE,64442-9801,1006000,
431359323,SENIOR COMPANION PROGRAM ADVISORY COUNCIL INCORPORATION,200 N MAIN ST STE 308,ROLLA,65401-3070,153408575,
431359324,FIR ROAD CHRISTIAN CHURCH,6025 COUNTY ROAD 303,CARL JUNCTION,64834-7115,1000000,
431359325,JEWISH CONNECTION MINISTRIES,1201 W GREGORY BLVD,KANSAS CITY,64114-1125,1000000,
431359330,BLACK ALCOHOL DRUG SERVICE INFORMATION CENTER INC,3654 S GRAND BLVD,SAINT LOUIS,63118-3404,569000000,F20Z
431359390,CHURCH OF CHRIST OF GRUNDY COUNTY INC,PO BOX 121,TRENTON,64683-0121,1000000,
431359414,ROLLA WRESTLING CLUB,1301 A HIGHWAY 72 EAST,ROLLA,65401-0000,288298300,
431359422,ENGINEERS CLUB OF EMERSON ELECTRIC CO,8050 WEST FLORISSANT AVE,SAINT LOUIS,63136-1414,205000000,N68
431359424,CALVARY SOUNDS EVANGELISTIC TEMPLE,2120 N WHITNEY RD,INDEPENDENCE,64058-1580,1000000,
431359465,CAMERON MINISTERIAL ALLIANCE,121 W 3RD ST,CAMERON,64429-1708,29000000,X99Z
431359471,COMMUNITY CENTER OF DURHAM,28830 ABELL STREET,DURHAM,63438-0000,296000000,N31Z
431359472,BLUE RIDGE,23043 E US HIGHWAY 136,BETHANY,64424-7164,29000000,
431359603,OAK MEADOW EARLY CHILDHOOD CENTER,902 W MAPLE AVE,INDEPENDENCE,64050-2651,574000000,
431359659,FIRST CHURCH OF GOD,1700 WAYHAVEN DR,WEST PLAINS,65775-2106,1268000,
431359689,THE UNITED STATE PONY CLUBS INC,2717 SE 3RD ST,LEES SUMMIT,64063-3429,0,N70
431359780,PTA MISSOURI CONGRESS,7701NWBARRYRD,KANSASCITY,64153-0000,59035000,
431359888,POLICE CHAPLAINS ASSOCIATION OF SPRINGFIELD,5154 S STONE CIR,SPRINGFIELD,65810-1636,0,X20
431359984,OZARK MOUNTAIN REGION OF THE SPORTS CAR CLUB OF AMERICA INC,6303 S FARM ROAD 189,ROGERSVILLE,65742-9498,300149000,
431360031,TWELFTH STREET HERITAGE DEVELOPMENT CORP,2000 E 12TH ST,KANSAS CITY,64127-1206,381000000,S31
431360094,AMERICAN LEGION AUXILIARY,PO BOX 92,BAKERSFIELD,65609-0092,319907000,
431360163,OZARK BETHEL CHAPEL,10346 STATE ROAD J,ROACH,65787-7063,1002029,
431360324,GREATER RISING STAR M B CHURCH,1819 PRAIRIE AVE,SAINT LOUIS,63113-3610,0,X21
431360341,ENRICHMENT SERVICES OF DENT COUNTY INC,PO BOX 109,SALEM,65560-0109,179000000,
431360620,HOUSTON AREA CHAMBER OF COMMERCE,PO BOX 374,HOUSTON,65483-0374,200000000,
431360659,VETERANS OF FOREIGN WARS DEPT OF MISSOURI,PO BOX 259,MONTGOMERY CY,63361-0259,907908000,
431360704,BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE USA,1101 E VETERANS MEMORIAL PKWY,WARRENTON,63383-1311,279265000,
431360705,KNIGHTS OF COLUMBUS,6000 ANTIRE RD,HIGH RIDGE,63049-2136,36029265,
431360913,MISSOURI LEGISLATIVE BLACK CAUCUS FOUNDATION INC,4609 PASEO,KANSAS CITY,64110-1886,209000000,
431361102,CHRISTIAN HERITAGE FELLOWSHIP,8357 COUNTY ROAD 3140,MOUNTAIN VIEW,65548-7211,1000000,
431361179,CHRIST UPLIFTERS COMMUNITY CHURCH NON DENOMINATIONAL INC,1731 KANSAS AVE APT 4,KANSAS CITY,64127-2632,1007000,
431361193,CLEARWATER LICENSED DAY CARE CENTER INC,113 PIEDMONT AVE,PIEDMONT,63957-1048,574000000,
431361317,KANSAS CITY ORTHODONTIC SUPPORT AND RESEARCH FOUNDATION,8600 TOM WATSON PARKWAY NO 101,PARKVILLE,64152-0000,34000000,
431361364,ST LOUIS ECONOMIC DEVELOPMENT PARTNERSHIP,7733 FORSYTH BLVD STE 2200,SAINT LOUIS,63105-1880,400403904,
431361531,CLARENCE BASEBALL ASSOCIATION,805 HILLTOP RD,CLARENCE,63437-1305,297000000,N63
431361614,SOUTH STREET DISCIPLES OF CHRIST FOUNDATION,500 SOUTH AVE,SPRINGFIELD,65806-3102,29922005,X21I
431361785,WALLS OF SALVATION GATES OF PRAISE CHURCH,213 SE AVON ST,BLUE SPRINGS,64014-3711,1000000,
431361870,UNITY OF THE LAKES,PO BOX 1336,WARSAW,65355-1336,0,
431361993,AFRICAN AMERICANS FOR MISSIONS,PO BOX 114,WENTZVILLE,63385-0114,29000000,X21M
431362315,KANSAS CITY DIRECT MARKETING ASSOCIATION,638 W 39TH ST,KANSAS CITY,64111-2910,123000000,
431362318,VERSAILLES NUTRITION SITE INC,308 FAIRGROUNDS RD,VERSAILLES,65084-1741,575602000,
431362398,CITY IN MOTION DANCE THEATER INC,300 E 39TH ST,KANSAS CITY,64111-1531,149000000,A62Z
431362437,NATIONAL ARAB AMERICAN MEDICAL ASSOCIATION INC,10004 KENNERLY,SAINT LOUIS,63128-2141,149000000,
431362440,BOARD OF EXPANDED SERVICES,PO BOX 455,CARROLLTON,64633-0455,179000000,F33Z
431362469,CRAFTSMAN INTERNATIONAL UNION,PO BOX 1033,CPE GIRARDEAU,63702-1033,261000000,
431362637,RIVER OF LIFE REVIVALS INC,4007 CEDARWOOD AVE,ST LOUIS,63121-3315,1000000,X99Z
431362730,PRINCIPIA CLUBS,13201 CLAYTON RD,SAINT LOUIS,63131-1002,30046000,
431362761,DORA VOLUNTEER FIRE DEPARTMENT,18298 STATE HIGHWAY 181,DORA,65637-7042,158000000,
431363005,WEAVERS GUILD OF GREATER KANSAS CITY,PO BOX 7098,KANSAS CITY,64113-0098,123149000,A20
431363034,HOUSTON HIGH SCHOOL ALUMNI ASSOCIATION,PO BOX 304,HOUSTON,65483-0304,603000000,B84
431363303,REGIONAL CULTURAL & PERFORMING ARTS DEVELOPMENT COMMISSION,6128 DELMAR BLVD 3RD FLOOR,ST LOUIS,63112-1204,119000000,A260
431363341,BRYANT CEMETERY ASSOCIATION,408 SANDRA LN,BELTON,64012-4204,900901000,
431363524,SISTER CITIES ASSOCIATION OF SPRINGFIELD MISSOURI,PO BOX 8368,SPRINGFIELD,65801-8368,93000000,
431363767,MISSOURI COUNCIL FOR AFFORDABLE RENTAL HOUSING,PO BOX 411065,KANSAS CITY,64141-1065,381000000,
431364173,TWILIGHT CHURCH,13314 ARLINGTON RD,CONWAY,65632-0000,1007000,
431364306,FAITH LUTHERAN CHURCH,507 S WASHINGTON AVE,KNOB NOSTER,65336-1567,1029000,
431364349,LAKE ROAD FF14 & FF17 VOLUNTEER FIRE DEPARTMENT INC,1163 GOLDEN GOOSE DR,EDWARDS,65326-2635,407158350,
431364860,EMERSON UNITARIAN UNIVERSALIST CHAPEL,122 N 5TH ST,SAINT CHARLES,63301-2706,1006007,X20
431364974,PRINCIPIA CLUBS,13201 CLAYTON RD,SAINT LOUIS,63131-1002,30046000,
431365212,WOMEN WITH A VISION,PO BOX 693,FLORISSANT,63032-0693,560000000,
431365576,MACON COUNTY FLYWHEEL & COLLECTIBLE CLUB INC,PO BOX 52,MACON,63552-0052,281000000,
431365678,SENIOR CITIZENS OF HOLT COUNTY INC,613 STATE ST,MOUND CITY,64470-1146,994000000,P81Z
431365885,HOUSING OPTIONS PROVIDED FOR THE ELDERLY INCORPORATED,7300 DARTMOUTH AVE STE 100,UNIVERSITY CITY,63130-2904,399000000,
431365901,COVENANT PLACE FOUNDATION,8 MILLSTONE CAMPUS DR STE 2000,SAINT LOUIS,63146-6604,575000000,P81Z
431365986,LABORERS INTERNATIONAL UNION OF NORTH AMERICA,773 ENTERPRISE ST,CPE GIRARDEAU,63703-7513,264279000,
431365990,KNIGHTS OF COLUMBUS,PO BOX 407,KEARNEY,64060-0407,36029265,
431366033,PAR OR BETTER GOLF CLUB INC,PO BOX 21518,SAINT LOUIS,63132-0518,0,N6A
431366085,MILL CREEK PARK ASSOCIATION,4514 NE DE LA MAR PL,LEES SUMMIT,64064-1392,297915000,
431366094,HARRISONVILLE ROYAL GUARD BAND BOOSTERS,1504 E ELM ST,HARRISONVILLE,64701-2022,0,B11
431366188,NAVY LEAGUE OF THE UNITED STATES ST LOUIS COUNCIL,8248 MACKENZIE RD,SAINT LOUIS,63123-3454,123349000,W30Z
431366215,RAYMONDVILLE VOLUNTEER FIRE DEPARTMENT,360 E HIGHWAY B,RAYMONDVILLE,65555-0000,995407000,M99
431366397,IA-NE-KA-MO BIBLE CAMP INC,3912 PENN ST,SAINT JOSEPH,64507-2264,325000000,X20
431366399,HERCULANEUM FIRE DEPARTMENT,151 RIVERVIEW PLAZA DR,HERCULANEUM,63048-1318,407000000,
431366412,GATEWAY SILENT SENIORS,2190 CREVE COEUR MILL RD,MARYLAND HTS,63043-4211,179575000,
431366592,K S THEATRICAL KORPS,5173 MILBURN RD,SAINT LOUIS,63129-2549,88000000,
431366594,OPTIMIST INTERNATIONAL,PO BOX 17,BELTON,64012-0017,0,
431366634,MORRISON VOLUNTEER FIRE DEPARTMENT,PO BOX 97,MORRISON,65061-0097,407000000,M24
431366721,MOTOCROSS PARENTS,209 N MAIN ST,HUNTSVILLE,65259-1032,914000000,
431366829,TRUMAN MEDICAL CENTER LAKEWOOD AUXILIARY,7900 LEES SUMMIT RD,KANSAS CITY,64139-1236,151000000,
431366886,SENIOR FRIENDSHIP SITE,PO BOX 248,FORSYTH,65653-0248,429000000,
431367023,DOWNING DEPOT MUSEUM,10076 STATE HWY N,DOWNING,63536-4241,60000000,A50Z
431367172,PRAISE FELLOWSHIP,508 W SAINT LOUIS ST,PACIFIC,63069-1340,1000000,
431367657,DELTA KAPPA GAMMA SOCIETY INTERNATIONAL,8003 SE STATE ROUTE 371,SAINT JOSEPH,64504-2749,205000000,
431367659,KNIGHTS OF COLUMBUS,PO BOX 106,BOLIVAR,65613-0106,36029265,
431368054,ST LOUIS BLUES CLUB,PO BOX 78894,SAINT LOUIS,63178-8894,90995000,A68
431368074,CIVIC PROGRESS ACTION COMMITTEE,4240 DUNCAN AVE STE 200,SAINT LOUIS,63110-1123,480000000,
431368149,CHRIST COMMUNITY CHURCH OF SPRINGFIELD,4224 S FARM ROAD 115,BROOKLINE,65619-9017,1007000,
431368156,W T VERNON HOUSING CORPORATION,550 HARWOOD,LEBANON,65536-2316,429000000,
431368168,KNIGHTS OF COLUMBUS,13321 RAILROAD AVE,RUSSELLVILLE,65074-1120,36029265,
431368202,NATIONAL ACTIVE AND RETIRED FEDERAL EMPLOYEES ASSOCIATION,810 BERGQUIST DR,BALLWIN,63011-4216,264480279,
431368429,VICTORY WAY FREE CHURCH OF GOD TRUE HOLINESS U S A,3023 MONROE AVE,KANSAS CITY,64128-1654,1000000,X99Z
431368612,SOUTHERN PLATTE COUNTY ATHLETIC ASSOCIATION,8341 NORTHWEST MACE ROAD,KANSAS CITY,64152-4618,321000000,N40Z
431369227,SUMNER GROUP EMPLOYEE WELFARE BENEFIT TRUST,6717 WALDEMAR AVE,SAINT LOUIS,63139-3533,0,
431369282,SEDALIA GIRLS SOFTBALL LEAGUE INC C/O PAM BALLARD,PO BOX 433,SEDALIA,65302-0433,321000000,N63
431369310,ROSE OF SHARON CHURCH,9621 E 38TH TER,KANSAS CITY,64133-1203,268120230,
431369673,DUNKLIN DAY ACTIVITY CENTER,320 KENNETT STRETT,KENNETT,63857-0000,179000000,P71Z
431369856,ROBERT W PLASTER FOUNDATION INC,2100 EVERGREEN PKWY,LEBANON,65536-7379,602000000,
431370137,MISSOURI DERMATOLOGICAL SOCIETY INCORPORATED,PO BOX 1565,JEFFERSON CTY,65102-1565,123000000,B60Z
431370554,OZARK WIND DRIFTERS BALLOON CLUB,13908 KODIAK RD,NEOSHO,64850-7854,281318288,
431370648,BIBLE WAY GOSPEL LIGHTHOUSE CHURCH,11745 E STATE HWY E,CADET,63630-9235,1000000,
431370828,READING IS FUNDAMENTAL OF SPRINGFIELD INC,2511 E GRAND ST,SPRINGFIELD,65804-0440,30000000,
431370953,FULL GOSPEL ASSEMBLY OF GOD,900 ACID MINE RD,SULLIVAN,63080-2604,1000000,
431371143,RONALD MCDONALD HOUSE CHARITIES OF THE OZARKS INC,949 E PRIMROSE ST,SPRINGFIELD,65807-5257,179000000,E86Z
431371475,WHITEWATER CEMETERY ASSOCIATION,918 DOGWOOD DELLS LN,PERRYVILLE,63775-8117,900000000,
431371497,CITIZENS AGAINST DOMESTIC VIOLENCE INC,PO BOX 245,CAMDENTON,65020-0245,398408560,
431371538,MISSOURI WOMENS NETWORK EDUCATIONAL FUND,5337 TRAILHEAD CT,EUREKA,63025-4051,125994124,Z99
431371651,HELPING HANDS CRISIS CENTER INC,PO BOX 539,HOUSTON,65483-0000,326328000,L41Z
431371659,HOSPITAL INDUSTRY DATA INSTITUTE,PO BOX 60,JEFFERSON CTY,65102-0060,179000000,
431371688,RAVENWOOD RECREATION CLUB INC,1810 E CARDINAL ST,SPRINGFIELD,65804-4328,287000000,
431371779,THE MCGEE AND NEW HOPE CHURCH AND CEMETERY INCORPORATED,HC 2 BOX 140,MC GEE,63763-9716,900000000,
431371974,SOUTH HAVEN BAPTIST CHURCH OF BELTON,PO BOX 827,BELTON,64012-0827,0,
431372034,MLM FOUNDATION,3031 HOLMES ST,KANSAS CITY,64109-1435,602029000,
431372051,JOPLIN GOLF FOUNDATION INC,2019 S COUNTRY CLUB DR,JOPLIN,64804-9022,319000000,
431372103,REVELATION CHRISTIAN TRAINING CENTER INC,4219 BLUE RIDGE BLVD SUITE 202,KANSAS CITY,64133-1605,1000000,
431372112,KNOB NOSTER SR CITIZEN HOUSING INC,3609 E 20TH ST,JOPLIN,64801-5849,382381380,
431372115,INDEPENDENT RESIDENTIAL SERVICES INC,17844 E 23RD ST S,INDEPENDENCE,64057-1840,166000000,
431372123,DALLAS COUINTY COUNCIL ON AGING INC,103 MAPLE ST,BUFFALO,65622-0000,575569000,
431372164,FRIENDS OF THE HANNIBAL FREE PUBLIC LIBRARY,200 S 5TH ST,HANNIBAL,63401-4422,92000000,
431372169,LAKE ARTS COUNCIL,3797 OSAGE BEACH PARKWAY A 1,OSAGE BEACH,65065-2186,90994000,A26Z
431372185,INNER CITY CHRISTIAN CHURCH,1956 E WARNE AVE,SAINT LOUIS,63107-1016,1000000,
431372349,THE TRUE HOLINESS TEMPLE CHURCH INC,1411 E 55TH ST,KANSAS CITY,64110-2927,1006000,
431372369,LIGHTHOUSE ASSEMBLY,PO BOX 114,THEODOSIA,65761-0114,1002029,
431372425,NEW WORLD KINGDOM CHURCH OF GOD,RT 2 BOX 107,DESOTO,63020-9802,1000000,
431372562,ST LOUIS ASSOCIATION FOR GIFTED EDUCATION,711 OLD BALLAS ROAD,SAINT LOUIS,63141-7051,408000000,
431372620,JAMESTOWN NEW HORIZONS,15350 OLD JAMESTOWN RD,FLORISSANT,63034-1944,160000000,N69Z
431372690,WELCOME HOME INC,2120 E BUSINESS LOOP 70,COLUMBIA,65201-5504,908000000,
431372709,FAITH TABERNACLE WORLD OUTREACH INC,600 SARGENT LN,FREDERICKTOWN,63645-7526,1000000,
431372761,SOCIETY OF COSMETIC CHEMISTS,11558 ROCK ISLAND CT,MARYLAND HTS,63043-3522,161000000,
431372790,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,PO BOX 4201,INDEPENDENCE,64051-4201,279319000,
431372817,FIRST ASSEMBLY OF GOD,1200 MILL ST,LAMAR,64759-1931,1002029,
